hour,tide_variation,current_dir,wind_dir,current_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.333333333,0.150971599,0.56162037,0.429166667,0.545297864,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.046337818,0.535625,0.429722222,0.657100037,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.380418535,0.532685185,0.429722222,0.554964406,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.264573991,0.490625,0.429722222,0.38021731,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.473841555,0.333726852,0.429722222,0.237092544,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.541666667,0.514947683,0.149583333,0,0.368002997,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.183856502,0.092824074,0,0.433195953,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.625,0.011210762,0.072361111,0,0.398726115,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.666666667,0.32735426,0.04712963,0.421944444,0.248107906,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.708333333,0.30941704,0.502939815,0.421944444,0.123491945,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.75,0.322869955,0.716898148,0.421944444,0.112026976,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.791666667,0.422272048,0.57337963,0.421944444,0.347620832,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.833333333,0.431988042,0.564513889,0,0.529186961,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.056801196,0.554375,0.421944444,0.61318846,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.265321375,0.542828283,0.421944444,0.506345584,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.50896861,0.459675926,0.421944444,0.287373548,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.408071749,0.259930556,0.429722222,0.254177595,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.568011958,0.130115741,0.429722222,0.499812664,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.264573991,0.103310185,0.45,0.701536156,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.054559043,0.080625,0.453055556,0.669164481,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.278026906,0.037222222,0.447777778,0.455076808,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.358744395,0.639027778,0.486388889,0.308954665,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.297458894,0.91150463,0.461388889,0.122218059,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.273542601,0.682626263,0.455833333,0.118375966,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.383408072,0.585347222,0.454166667,0.369127014,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.088938714,0.548935185,0.465277778,0.568077932,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.072496263,0.538101852,0.4775,0.602472836,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.282511211,0.533541667,0.476666667,0.526789059,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.283258595,0.480763889,0.484444444,0.325290371,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.292227205,0.288819444,0.484444444,0.231097789,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.583333333,0.497757848,0.138888889,0.484444444,0.431247658,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.625,0.094917788,0.092476852,0.485555556,0.512851255,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.666666667,0.201793722,0.082685185,0.492222222,0.42907456,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.708333333,0.213004484,0.048865741,0.492222222,0.266092169,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.75,0.494768311,0.582407408,0.492222222,0.087673286,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.791666667,0.700298954,0.677893519,0.492222222,0.152041963,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.833333333,0.270553064,0.568055556,0,0.448482578,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.195067265,0.548333333,0,0.544323717,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.027653214,0.55087963,0.492222222,0.601423754,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.143497758,0.521412037,0.492222222,0.511202697,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.499252616,0.448194444,0.476666667,0.280554515,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.521674141,0.247569444,0.476666667,0.305207943,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.387892377,0.124467593,0.476666667,0.580966654,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.331838565,0.093634259,0.476666667,0.741626077,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.079970105,0.071805556,0.476666667,0.62772574,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.125560538,0.022361111,0.476666667,0.438816036,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.474588939,0.955810185,0.476666667,0.29112027,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.466367713,0.817962963,0,0.120644436,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.322869955,0.62837963,0.468888889,0.219932559,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.2122571,0.583634259,0.5,0.457549644,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.071001495,0.539212963,0.5,0.560659423,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.052316891,0.536759259,0.5,0.617534657,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.189088191,0.515462963,0.5,0.472911203,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.541666667,0.541853513,0.481550926,0.5,0.237841888,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.391629297,0.23775463,0.5,0.257399775,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.625,0.311659193,0.153080808,0.5,0.478061242,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.666666667,0.056801196,0.100138889,0.5,0.502435369,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.708333333,0.201793722,0.080439815,0.5,0.377369801,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.55754858,0.07287037,0.5,0.205620082,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.791666667,0.280269058,0.623356481,0.5,0.081753466,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.833333333,0.434977578,0.595300926,0.5,0.314874485,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.446935725,0.565925926,0.5,0.598801049,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.164424514,0.549467593,0.5,0.546871487,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.090433483,0.542272727,0.5,0.578936612,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.239910314,0.521597222,0.5,0.433570626,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.526158445,0.405740741,0,0.311952042,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.458893871,0.217546296,0.5,0.360284751,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.547085202,0.114560185,0.5,0.627875609,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.176382661,0.092685185,0.5,0.737654552,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.111360239,0.055486111,0,0.570550768,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.392376682,0.424351852,0,0.420906707,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.299701046,0.925115741,0,0.19070813,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.6367713,0.775046296,0,0.097414762,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.252615845,0.613308081,0,0.278108927,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.221973094,0.568333333,0.484444444,0.559385538,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.034379671,0.539699074,0.484444444,0.582090671,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.155455904,0.538796296,0.484444444,0.569052079,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.273542601,0.507962963,0.484444444,0.420606969,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.583333333,0.385650224,0.434675926,0.5,0.177294867,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.625,0.269058296,0.204074074,0.5,0.27793181,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.666666667,0.230941704,0.149930556,0.5,0.491869614,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.708333333,0.044095665,0.102777778,0.5,0.491944548,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.220478326,0.076464646,0.5,0.334432372,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.791666667,0.41180867,0.331435185,0.5,0.14185088,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.833333333,0.396860987,0.659166667,0.492222222,0.143124766,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.278026906,0.566851852,0.492222222,0.375271637,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.509715994,0.563425926,0.492222222,0.582690146,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.11509716,0.53662037,0.492222222,0.514949419,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.0754858,0.540462963,0.492222222,0.537204946,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.389387145,0.496898148,0.492222222,0.404121394,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.576233184,0.352175926,0,0.258523792,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.344544096,0.184930556,0,0.400824279,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.27877429,0.095833333,0.492222222,0.586062195,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.06651719,0.077685185,0.492222222,0.649906332,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.132286996,0.055115741,0.492222222,0.519295616,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.568011958,0.574282408,0.492222222,0.358561259,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.264573991,0.866435185,0,0.127388535,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.328101644,0.692824074,0,0.092169352,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.215994021,0.58337963,0.460833333,0.305732484,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.458333333,0.085949178,0.555347222,0.460833333,0.510678156,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.022421525,0.540625,0.460833333,0.536455601,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.142750374,0.530185185,0.461666667,0.538478831,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.175635277,0.500648148,0.492222222,0.342225553,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.625,0.465620329,0.34275463,0.492222222,0.22248033,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.666666667,0.371449925,0.180439815,0.492222222,0.340876733,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.708333333,0.162182362,0.130717593,0.492222222,0.39138254,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.75,0.13303438,0.107592593,0,0.398051705,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.791666667,0.279521674,0.100185185,0,0.261596103,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.833333333,0.291479821,0.526363636,0,0.077829626,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.512705531,0.626597222,0,0.182315474,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.281016442,0.570808081,0,0.407677373,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.165919283,0.560972222,0,0.55114275,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.031390135,0.535277778,0,0.52798801,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.137518685,0.535328283,0.492222222,0.460730951,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.236173393,0.503958333,0,0.330086175,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.516442451,0.330740741,0.492222222,0.185237917,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.471599402,0.169837963,0.492222222,0.36298239,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.306427504,0.113819444,0.492222222,0.52611465,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.103886398,0.073888889,0.492222222,0.537204946,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.148729447,0.059050926,0.492222222,0.431847134,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.288490284,0.337847222,0.489722222,0.266766579,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.462630792,0.805833333,0.422777778,0.081903335,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.252615845,0.671435185,0.476666667,0.118396403,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.258594918,0.576944444,0.492222222,0.261105623,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.5,0.186098655,0.556574074,0.492222222,0.461820907,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.541666667,0.035874439,0.539282408,0.492222222,0.542075684,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.14573991,0.532476852,0.492222222,0.458898464,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.625,0.250373692,0.489166667,0.492222222,0.308505058,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.666666667,0.332585949,0.294236111,0.5,0.205095541,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.708333333,0.275784753,0.161805556,0.484444444,0.333233421,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.75,0.173393124,0.111759259,0.484444444,0.379767703,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.791666667,0.071001495,0.10599537,0.484444444,0.339902585,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.833333333,0.364723468,0.113032407,0.484444444,0.203222181,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.390134529,0.643101852,0.484444444,0.072011989,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.333333333,0.618703704,0.484444444,0.234170101,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.326606876,0.569421296,0.484444444,0.372049457,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.052316891,0.570300926,0.484444444,0.514874485,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.03064275,0.540532408,0.484444444,0.406968902,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.252615845,0.540856481,0.414166667,0.425927313,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.374439462,0.491481481,0.414166667,0.24481079,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.42077728,0.289930556,0.414166667,0.180666916,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.463378176,0.15462963,0.414166667,0.318096665,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.103139013,0.100324074,0,0.407343574,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.037369208,0.080416667,0.414166667,0.457399775,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.200298954,0.077106481,0,0.386661671,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.171898356,0.134861111,0.421944444,0.204645935,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.325112108,0.780115741,0.421944444,0.060621956,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.233183857,0.61087963,0.421944444,0.179318097,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.104633782,0.574814815,0.443888889,0.280779318,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.541666667,0.112855007,0.566365741,0.489166667,0.400824279,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.583333333,0.099402093,0.546898148,0.476666667,0.474035219,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.625,0.118086697,0.546273148,0.460833333,0.343424503,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.708333333,0.259342302,0.260925926,0.460833333,0.1795429,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.75,0.15470852,0.163773148,0.460833333,0.270588235,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.791666667,0.0754858,0.145949074,0.460833333,0.271862121,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.833333333,0.021674141,0.127314815,0.460833333,0.244211315,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.175635277,0.137083333,0.460833333,0.173473211,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.252615845,0.810925926,0.421944444,0.0977145,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.241405082,0.62400463,0.421944444,0.198351442,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.1367713,0.576969697,0.421944444,0.332879185,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.076233184,0.572407408,0.414166667,0.438741101,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.031390135,0.560787037,0.414166667,0.336680405,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.128550075,0.524722222,0.414166667,0.35181716,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.137518685,0.518611111,0.414166667,0.237617085,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.206278027,0.324513889,0.414166667,0.129936306,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.18161435,0.182199074,0.414166667,0.215961034,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.119581465,0.114050926,0.414166667,0.331509929,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.037369208,0.075416667,0.414166667,0.307905583,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.115844544,0.053657407,0.4375,0.249831397,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.08445441,0.638217593,0.406388889,0.134357437,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.228699552,0.716273148,0.406388889,0.071112776,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.216741405,0.569166667,0.406388889,0.131135257,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.089686099,0.572037037,0.406388889,0.209441738,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.118834081,0.566273148,0.468888889,0.314349944,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.625,0.059043348,0.539097222,0.468888889,0.353540652,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.666666667,0.069506726,0.556550926,0.468888889,0.318771075,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.708333333,0.183856502,0.454074074,0.468888889,0.148594979,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.75,0.119581465,0.255185185,0.468888889,0.165829899,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.791666667,0.174887892,0.159259259,0.468888889,0.256650431,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.833333333,0.112855007,0.116342593,0.468888889,0.275608842,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.02690583,0.069398148,0.468888889,0.185312851,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.170403587,0.677986111,0.476666667,0.147695766,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.035127055,0.82587963,0.476666667,0.142899962,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.009715994,0.553194444,0.421944444,0.206893968,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.109118087,0.587546296,0.429722222,0.317347321,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.114349776,0.527222222,0.421944444,0.211403658,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.24813154,0.442361111,0.421944444,0.165080554,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.121823617,0.310694444,0.421944444,0.142899962,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.112107623,0.197569444,0.421944444,0.21775946,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.070254111,0.117384259,0,0.252978644,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.016442451,0.091921296,0,0.254402398,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.053811659,0.343865741,0.367222222,0.198126639,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.14200299,0.944305556,0.367222222,0.162832522,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.134529148,0.913356481,0.367222222,0.101760959,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.162929746,0.701550926,0.367222222,0.077032596,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.073991031,0.577083333,0.367222222,0.188235294,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.625,0.073991031,0.565578704,0.367222222,0.301536156,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.666666667,0.025411061,0.565231481,0.367222222,0.247358561,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.708333333,0.071748879,0.500393519,0.304722222,0.202248033,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.75,0.105381166,0.455162037,0.304722222,0.180666916,0,1,5,0.103703704,0.319224403,0.05146232,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.016208505
0.791666667,0.157698057,0.30474537,0.304722222,0.145822405,0,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.833333333,0.122571001,0.204791667,0.296944444,0.217984264,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.073991031,0.177893519,0.296944444,0.223529412,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.040358744,0.117731481,0.296944444,0.188535032,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.081464873,0.528032408,0.296944444,0.104758336,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.150224215,0.804675926,0.295,0.100711877,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.196562033,0.701226852,0.320277778,0.098239041,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.150224215,0.677546296,0.328055556,0.103484451,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.068011958,0.606759259,0.343888889,0.13136006,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.056053812,0.572152778,0.343888889,0.213713001,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.058295964,0.554166667,0.343888889,0.225327838,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
