hour,dif_tide_height,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.666666667,0.034042553,0.620370371,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.068085106,0.551138234,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.085106383,0.470356521,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.046808511,0.407506702,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.034042553,0.380098621,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.875,0.038297872,0.387758522,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.046808511,0.448132731,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.059574468,0.523035135,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.046808511,0.588765815,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.029787234,0.630156154,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.029787234,0.659552702,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.021276596,0.659822081,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.021276596,0.643248842,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.046808511,0.582063402,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.059574468,0.504572003,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.05106383,0.416483148,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.025531915,0.33690025,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.029787234,0.309975039,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.042553191,0.329253092,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.042553191,0.376249086,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.068085106,0.440842387,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.541666667,0.063829787,0.530795823,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.583333333,0.05106383,0.594134233,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.625,0.021276596,0.646853393,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.666666667,0.042553191,0.647757738,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.034042553,0.617170363,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.068085106,0.535211605,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.046808511,0.442752149,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.034042553,0.38578164,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.875,0.029787234,0.33983585,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.034042553,0.339673662,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.042553191,0.387515023,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.042553191,0.459091344,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.029787234,0.524221133,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.042553191,0.581945816,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.025531915,0.617269505,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.017021277,0.622277879,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.029787234,0.587506248,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.034042553,0.532578514,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.042553191,0.458023036,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.055319149,0.373937838,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.046808511,0.308322751,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.025531915,0.268696204,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.038297872,0.291311236,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.029787234,0.343716194,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.055319149,0.425438597,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.583333333,0.038297872,0.508641325,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.625,0.042553191,0.580064437,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.666666667,0.021276596,0.631684775,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.017021277,0.644864565,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.034042553,0.613792076,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.046808511,0.539012665,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.055319149,0.449157411,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.046808511,0.365234467,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.025531915,0.31667137,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.025531915,0.302781501,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.038297872,0.346758469,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.038297872,0.400980669,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.05106383,0.469099565,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.05106383,0.529227308,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.029787234,0.584163156,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.025531915,0.606050985,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.021276596,0.589210251,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.05106383,0.534621429,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.05106383,0.446251352,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.055319149,0.347184987,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.034042553,0.268461032,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.017021277,0.222484831,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.021276596,0.233243968,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.029787234,0.285634495,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.063829787,0.369079535,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.05106383,0.473078642,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.666666667,0.055319149,0.582886506,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.046808511,0.661863271,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.029787234,0.680294906,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.042553191,0.638628239,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.063829787,0.548592493,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.059574468,0.425379803,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.059574468,0.325625559,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.021276596,0.256478999,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.008510638,0.240504915,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.029787234,0.264723333,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.042553191,0.331769437,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.059574468,0.424486148,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.055319149,0.521224307,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.025531915,0.5974084,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.025531915,0.640192136,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.034042553,0.624106345,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.05106383,0.555630027,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.076595745,0.444258266,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.093617021,0.309204647,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.068085106,0.196045576,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.008510638,0.142314567,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.038297872,0.163985702,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.055319149,0.240393208,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.085106383,0.355227882,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.059574468,0.492739053,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.708333333,0.063829787,0.607126899,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.046808511,0.699620196,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.012765957,0.72777033,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.042553191,0.676720286,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.093617021,0.561662198,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.080851064,0.398346738,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.068085106,0.252904379,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.038297872,0.159964254,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.012765957,0.147925548,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.05106383,0.206992851,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.059574468,0.312220733,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.076595745,0.441353887,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.055319149,0.551050045,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.038297872,0.62142538,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.029787234,0.652033065,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.034042553,0.626005362,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.072340426,0.53798034,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.093617021,0.401362824,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.458333333,0.076595745,0.250670241,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.05106383,0.128016086,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.025531915,0.076519214,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.042553191,0.108690795,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.085106383,0.20989723,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.076595745,0.347520107,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.708333333,0.089361702,0.494414656,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.75,0.093617021,0.651921359,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.046808511,0.758713137,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.012765957,0.800156389,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.875,0.055319149,0.738829312,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.10212766,0.584338695,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.119148936,0.38896336,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.089361702,0.211349419,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.046808511,0.097932141,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.021276596,0.080093834,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.068085106,0.147899911,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.080851064,0.265974084,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.080851064,0.407171582,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.068085106,0.535187668,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.05106383,0.634718499,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.012765957,0.689343164,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.042553191,0.65795353,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.085106383,0.550268097,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.458333333,0.123404255,0.38214924,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.5,0.093617021,0.200402145,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.046808511,0.079200179,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.017021277,0.039544236,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.625,0.059574468,0.083556747,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.093617021,0.215817694,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.708333333,0.093617021,0.380585344,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.75,0.106382979,0.553395889,1,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.791666667,0.076595745,0.710455764,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.038297872,0.809316354,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.875,0.038297872,0.822497766,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.089361702,0.722296694,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.119148936,0.537533512,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.123404255,0.321157283,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.093617021,0.132762713,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.017021277,0.032059875,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.034042553,0.053284182,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.072340426,0.151697945,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.089361702,0.296581769,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.093617021,0.463360143,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.05106383,0.590594281,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.046808511,0.685991957,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.008510638,0.727993745,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.059574468,0.671134942,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.458333333,0.089361702,0.537198391,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.5,0.119148936,0.360254692,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.541666667,0.09787234,0.17515639,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.034042553,0.059539768,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.012765957,0.035746202,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.666666667,0.063829787,0.09886059,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.708333333,0.106382979,0.250111707,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.75,0.123404255,0.42727882,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.791666667,0.114893617,0.620866845,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.076595745,0.786304737,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.029787234,0.884383378,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.042553191,0.874888293,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.093617021,0.743967828,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.140425532,0.534964254,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.140425532,0.291532985,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.076595745,0.108467382,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.017021277,0.035746202,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.042553191,0.072050938,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.080851064,0.184651475,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.10212766,0.353775693,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.09787234,0.518878463,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.063829787,0.664432529,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.034042553,0.757819482,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.025531915,0.770330652,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.458333333,0.059574468,0.695375335,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.5,0.114893617,0.535746202,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.541666667,0.114893617,0.341376229,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.583333333,0.085106383,0.159852547,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.029787234,0.051608579,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.025531915,0.03652815,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.708333333,0.076595745,0.125335121,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.75,0.09787234,0.27937891,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.791666667,0.114893617,0.470956211,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.833333333,0.114893617,0.664767649,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.080851064,0.828418231,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.017021277,0.913538874,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.055319149,0.868744415,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.106382979,0.723525469,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.161702128,0.487990595,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.131914894,0.243967828,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.059574468,0.067359249,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.012765957,0.007819482,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.208333333,0.059574468,0.072274352,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.25,0.093617021,0.210455764,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.291666667,0.106382979,0.381032172,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.333333333,0.085106383,0.552837355,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.375,0.059574468,0.67549151,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.416666667,0.021276596,0.744861483,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.458333333,0.021276596,0.734696158,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.5,0.068085106,0.651921359,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.541666667,0.110638298,0.488829312,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.583333333,0.119148936,0.306188561,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.625,0.068085106,0.137846291,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.666666667,0.025531915,0.045688114,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.708333333,0.042553191,0.053954424,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.75,0.085106383,0.157618409,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.791666667,0.10212766,0.322386059,0,1,2,0.427272727,0.416174036,0.347173549,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.051224174
0.833333333,0.106382979,0.514410188,0,1,1,0.572727273,0.416174036,0.488623894,0.985981308,0.050602979,0.949397021,0.385803238,0.119886364,0.06866219
0.875,0.10212766,0.700513852,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.916666667,0.05106383,0.839253798,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.958333333,0.017021277,0.88896336,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
1,0.076595745,0.814789991,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.041666667,0.123404255,0.641816464,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.083333333,0.144680851,0.39577748,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.125,0.110638298,0.16655496,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
0.166666667,0.05106383,0.030272565,0,0,0,0,0,0,0,0,0.949397021,0.385803238,0,0
