hour,dif_tide_height,water_temp,current_speed,wind_speed,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.791666667,0.068085106,0.636859164,0.138928438,0.235849057,0.295464701,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.833333333,0.063829787,0.654205952,0.052828775,0.245283019,0.410634495,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.068085106,0.63111373,0.140938043,0.311320755,0.539432529,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.072340426,0.611778138,0.252154365,0.311320755,0.662198391,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.021276596,0.596420154,0.417534657,0.235849057,0.73279714,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.012765957,0.570399971,0.413937804,0.141509434,0.756478999,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.034042553,0.584487331,0.406369427,0.113207547,0.720926911,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.055319149,0.565151739,0.226526789,0.20754717,0.634271671,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.080851064,0.565648939,0.11952042,0.235849057,0.510053619,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.068085106,0.560400707,0.269164481,0.20754717,0.380697051,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.055319149,0.565206983,0.372648932,0.132075472,0.271782842,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.017021277,0.555373453,0.365230423,0.122641509,0.211796247,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.029787234,0.551119623,0.349269389,0.075471698,0.221514745,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.05106383,0.587962715,0.322333867,0.094339623,0.299932976,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.068085106,0.615479523,0.192506557,0.094339623,0.411974978,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.068085106,0.626086477,0.041064069,0.075471698,0.522676497,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.034042553,0.61034178,0.178718621,0.150943396,0.618521001,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.012765957,0.597801267,0.339452979,0.245283019,0.663985702,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.021276596,0.61895993,0.403596853,0.132075472,0.6737042,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.583333333,0.046808511,0.577471273,0.355414013,0.29245283,0.621983914,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.063829787,0.573935622,0.152116898,0.198113208,0.531948168,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.666666667,0.068085106,0.562389511,0.149269389,0.235849057,0.415773012,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.708333333,0.05106383,0.574709046,0.293068565,0.150943396,0.30909294,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.75,0.025531915,0.615755745,0.299812664,0.160377358,0.245866845,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.791666667,0.021276596,0.651719947,0.252678906,0.141509434,0.251005362,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.833333333,0.059574468,0.649615632,0.111018768,0.141509434,0.319146559,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.875,0.063829787,0.643819977,0.058448857,0.094339623,0.430294906,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.068085106,0.645808781,0.190483327,0.141509434,0.542783735,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.029787234,0.64337802,0.299812664,0.198113208,0.626675603,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.017021277,0.619567619,0.423004871,0,0.674709562,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.025531915,0.5802335,0.376620457,0,0.667966861,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.046808511,0.598629935,0.381940802,0.113207547,0.612153708,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.046808511,0.602883766,0.287448482,0.113207547,0.519772118,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.072340426,0.586476135,0.152191832,0,0.414320822,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.046808511,0.583924841,0.247290439,0.08490566,0.313226095,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.029787234,0.587470537,0.344623454,0.056603774,0.254579982,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.008510638,0.559351061,0.332933683,0.018867925,0.228663986,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.038297872,0.585757955,0.286624204,0.047169811,0.262287757,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.046808511,0.64033957,0.273585612,0,0.332663092,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.038297872,0.661608721,0.090221057,0.103773585,0.420352994,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.05106383,0.626528432,0.102810041,0.235849057,0.492292225,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.5,0.034042553,0.638792722,0.215286624,0.367924528,0.570151921,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.012765957,0.641168238,0.315623829,0.320754717,0.607238606,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.012765957,0.621059222,0.393930311,0.349056604,0.612153708,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.625,0.029787234,0.603451278,0.330999012,0.273584906,0.576072386,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.666666667,0.068085106,0.577139805,0.124690895,0.226415094,0.493409294,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.708333333,0.059574468,0.570786683,0.169726489,0.254716981,0.390974084,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.75,0.038297872,0.604375369,0.264743349,0.141509434,0.299262735,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.791666667,0.017021277,0.654979376,0.289716952,0.113207547,0.259941912,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.833333333,0.025531915,0.67155274,0.224653428,0.20754717,0.276921358,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.875,0.042553191,0.662814057,0.100718689,0.075471698,0.345509383,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.046808511,0.667851356,0.08452604,0.103773585,0.427613941,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.038297872,0.674370212,0.190408393,0.047169811,0.499553172,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.021276596,0.667630377,0.267665792,0,0.552167113,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.012765957,0.636859164,0.354364931,0.08490566,0.58545027,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.004255319,0.604430613,0.32933683,0.08490566,0.594392314,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.017021277,0.598298468,0.281303859,0.094339623,0.568699732,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.034042553,0.622254514,0.315385401,0.150943396,0.516979446,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.059574468,0.611778138,0.177294867,0.132075472,0.425268097,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.046808511,0.618517973,0.249156988,0.122641509,0.330428954,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.021276596,0.595867708,0.295316598,0,0.277256479,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.017021277,0.596475398,0.291045335,0,0.259159964,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.034042553,0.623158515,0.230048707,0,0.280831099,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.029787234,0.670226871,0.164181341,0.075471698,0.344856182,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.038297872,0.67094505,0.033345822,0.094339623,0.415326184,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.5,0.046808511,0.666967443,0.123267141,0.150943396,0.484807864,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.541666667,0.034042553,0.655089865,0.261446234,0.179245283,0.564231457,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.583333333,0.034042553,0.627964791,0.348070438,0.188679245,0.609137623,1,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.008510638,0.613324986,0.346721619,0.188679245,0.622877569,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.034042553,0.648902475,0.314050206,0.179245283,0.593275246,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.708333333,0.046808511,0.616860637,0.144323717,0.179245283,0.523681859,1,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.75,0.042553191,0.612220094,0.190783065,0.330188679,0.439008043,0,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.791666667,0.042553191,0.63415218,0.238741101,0.283018868,0.367403932,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.833333333,0.017021277,0.701771509,0.214162608,0.179245283,0.323503128,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.875,0.012765957,0.721549058,0.131809667,0.141509434,0.326184093,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.025531915,0.722357637,0.05256991,0.198113208,0.368409294,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.05106383,0.712986152,0.144098913,0.132075472,0.429177837,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.034042553,0.698898792,0.176320719,0.103773585,0.492739053,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.029787234,0.685805834,0.271937055,0.094339623,0.535896365,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.025531915,0.647742339,0.315174222,0.075471698,0.580428954,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.012765957,0.625368297,0.312026976,0,0.586014298,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.017021277,0.616584414,0.17886849,0.009433962,0.572497766,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.046808511,0.604430613,0.118246534,0.08490566,0.525692583,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.055319149,0.606319977,0.129501686,0.056603774,0.457439678,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.038297872,0.602552299,0.199625328,0.047169811,0.3717605,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.038297872,0.589735563,0.187336081,0.047169811,0.314566577,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.021276596,0.611336182,0.184413638,0.028301887,0.282394996,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.025531915,0.632163377,0.165904833,0.103773585,0.295911528,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.029787234,0.662934591,0.057549644,0.094339623,0.340594281,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.5,0.034042553,0.674425457,0.068265268,0.198113208,0.398235031,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.541666667,0.05106383,0.659680184,0.162355666,0.122641509,0.484137623,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.583333333,0.038297872,0.641610194,0.250580742,0.150943396,0.559316354,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.625,0.021276596,0.658017826,0.351667291,0.188679245,0.609919571,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.012765957,0.633157778,0.279430498,0.443396226,0.635947274,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.708333333,0.029787234,0.650941501,0.228243469,0.273584906,0.614164432,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.75,0.046808511,0.663984237,0.196927688,0.330188679,0.558310992,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.791666667,0.038297872,0.653874484,0.161858374,0.29245283,0.476206434,0,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.833333333,0.05106383,0.673099587,0.245635069,0.320754717,0.392426273,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.034042553,0.683540807,0.208167853,0.254716981,0.332886506,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.012765957,0.695805097,0.099138254,0.245283019,0.318588025,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.025531915,0.697683412,0.03499438,0.301886792,0.344504021,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.034042553,0.691717001,0.155488947,0.29245283,0.394995532,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.046808511,0.680110623,0.194155114,0.188679245,0.450413132,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.025531915,0.670005893,0.241888348,0.235849057,0.4967605,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.025531915,0.654205952,0.274110154,0.198113208,0.532841823,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.008510638,0.635643783,0.333832896,0.245283019,0.559428061,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.012765957,0.633820713,0.271412514,0.216981132,0.568923146,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.025531915,0.610231291,0.1795429,0.179245283,0.548592493,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.038297872,0.603712434,0.132783814,0.188679245,0.48961126,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.05106383,0.602828521,0.139003372,0.103773585,0.417448615,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.038297872,0.595260018,0.188310228,0.075471698,0.333891868,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.029787234,0.621777402,0.201948295,0.075471698,0.275915996,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.017021277,0.632384355,0.18478831,0.094339623,0.268543342,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.034042553,0.659675162,0.175121768,0.160377358,0.293789097,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.046808511,0.684337907,0.077642777,0.179245283,0.364387846,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.583333333,0.046808511,0.672215675,0.170775571,0.160377358,0.453976765,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.625,0.05106383,0.664757661,0.261745972,0.132075472,0.55730563,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.666666667,0.034042553,0.686744992,0.333233421,0.169811321,0.637064343,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.708333333,0.008510638,0.648405274,0.317422255,0.311320755,0.676831993,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.017021277,0.679618445,0.279655301,0.386792453,0.678284182,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.791666667,0.038297872,0.671276517,0.251779693,0.320754717,0.62678731,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.833333333,0.068085106,0.654261197,0.148520045,0.264150943,0.527815013,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.046808511,0.673265321,0.255151742,0.169811321,0.420688114,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.042553191,0.672933854,0.271262645,0.169811321,0.337243074,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.021276596,0.664622061,0.188024115,0.141509434,0.277033065,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.029787234,0.67033736,0.113750468,0.283018868,0.284070599,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.034042553,0.674149234,0.084975646,0.018867925,0.338449875,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.042553191,0.677408662,0.142899962,0.169811321,0.410187668,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.046808511,0.680612847,0.224278756,0.226415094,0.489387846,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.025531915,0.669342959,0.29906332,0.188679245,0.551720286,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.021276596,0.652217148,0.350693143,0.103773585,0.593945487,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.017021277,0.637411609,0.3386287,0.141509434,0.604669348,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.025531915,0.622661314,0.237617085,0.150943396,0.575513852,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.063829787,0.635478049,0.209966279,0.132075472,0.514857015,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.072340426,0.648515763,0.173023604,0.113207547,0.411974978,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.059574468,0.628130525,0.223304608,0.08490566,0.303619303,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.029787234,0.59078521,0.200599475,0.122641509,0.24106345,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.012765957,0.639676636,0.17617085,0.179245283,0.226764969,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.05106383,0.669895404,0.135481454,0.103773585,0.256702413,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.055319149,0.690667354,0.061895841,0.188679245,0.341041108,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.625,0.059574468,0.695970831,0.161183964,0.264150943,0.452189455,0,1,10,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.666666667,0.063829787,0.664481438,0.302060697,0.330188679,0.556300268,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.708333333,0.038297872,0.660559075,0.407568378,0.405660377,0.664879357,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.021276596,0.659177961,0.366729112,0.264150943,0.725983021,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.791666667,0.012765957,0.678126842,0.414986886,0.273584906,0.729669348,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.055319149,0.651554213,0.264293743,0.273584906,0.68230563,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.068085106,0.641168238,0.15384039,0.471698113,0.557193923,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.10212766,0.639621391,0.293817909,0.509433962,0.418677391,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.063829787,0.650836034,0.373698014,0.41509434,0.293677391,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.025531915,0.669066736,0.318321469,0.245283019,0.226988383,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.025531915,0.684977166,0.454702135,0.056603774,0.180668483,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.038297872,0.684866676,0.336380667,0.160377358,0.19984361,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.063829787,0.685584856,0.156313226,0.113207547,0.284182306,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.085106383,0.684921921,0.071637317,0.094339623,0.422810545,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.076595745,0.689838686,0.183514425,0.160377358,0.556970509,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.059574468,0.684203742,0.347470963,0.103773585,0.681188561,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.029787234,0.652990572,0.490820532,0.103773585,0.761729223,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.017021277,0.642604596,0.495991008,0.113207547,0.785969616,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.046808511,0.624062517,0.473238189,0.103773585,0.73279714,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.076595745,0.624815852,0.292618958,0.122641509,0.620643432,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.110638298,0.628848704,0.181865867,0.08490566,0.450960679,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.080851064,0.623324249,0.312701386,0.132075472,0.289209115,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.034042553,0.624594874,0.364256276,0.122641509,0.189901698,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.583333333,0.029787234,0.622274603,0.300412139,0.367924528,0.156948168,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.625,0.05106383,0.640997482,0.192847168,0.377358491,0.222520107,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.666666667,0.085106383,0.692048468,0.102660172,0.386792453,0.346067918,0,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.708333333,0.110638298,0.672326164,0.308430124,0.405660377,0.507596068,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.10212766,0.657148979,0.475200109,0.245283019,0.688561215,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.791666667,0.076595745,0.663155569,0.552566504,0.509433962,0.84562109,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.021276596,0.661307388,0.631172724,0.603773585,0.929736372,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.029787234,0.632660577,0.433870363,0.518867925,0.91834227,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.085106383,0.637466853,0.278905957,0.386792453,0.813226095,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.136170213,0.634815115,0.210790558,0.188679245,0.617739053,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.127659574,0.627357101,0.43431997,0.198113208,0.389298481,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.076595745,0.624650118,0.526863994,0.188679245,0.214290423,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.008510638,0.627136123,0.531584863,0.198113208,0.145554066,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.042553191,0.591558633,0.422405395,0.254716981,0.177167113,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.085106383,0.591945345,0.255601349,0.264150943,0.297140304,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.093617021,0.590453742,0.144098913,0.283018868,0.447386059,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.080851064,0.598187979,0.221581116,0.150943396,0.599977659,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.080851064,0.608960666,0.39205695,0.226415094,0.726206434,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.038297872,0.636472451,0.532484076,0,0.827412869,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.017021277,0.632550089,0.655976021,0.009433962,0.842605005,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.063829787,0.610728492,0.509254402,0.160377358,0.767761394,1,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.458333333,0.093617021,0.629953595,0.329037092,0.254716981,0.618409294,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.131914894,0.621335445,0.260247284,0.075471698,0.421023235,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.076595745,0.620325977,0.367621513,0.160377358,0.246313673,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
