hour,wave_height,current_speed,wind_speed,tide_variation,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.166666667,0.310263929,0.734057699,0.056603774,0.112107623,0.159158368,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.252199413,0.821656051,0.490566038,0.063527653,0.117107331,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.229325513,0.684675908,0.367924528,0.165171898,0.163550234,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.210557185,0.46526789,0.377358491,0.375186846,0.260967585,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.196480939,0.197077557,0.396226415,0.198804185,0.384420614,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.147214077,0.108055451,0.433962264,0.171898356,0.501530174,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.136656892,0.336230798,0.528301887,0.158445441,0.564641049,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.169501466,0.348969651,0.471698113,0.071001495,0.611930295,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.14636097,0.364433393,0.386792453,0.221973094,0.593340584,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.541666667,0.120821115,0.208692394,0.443396226,0.229446936,0.507396171,0,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.583333333,0.120821115,0.128812289,0.339622642,0.200298954,0.39075067,0,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.625,0.140762463,0.275009367,0.254716981,0.279521674,0.268083869,0,1,8,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.666666667,0.194721408,0.353240914,0.29245283,0.099402093,0.177230946,0,1,11,0.035317861,0.234334358,0.011080716,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.007519746
0.708333333,0.31143695,0.364630948,0.613207547,0.049327354,0.14075067,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.75,0.234604105,0.456050955,0.320754717,0.149476831,0.182854009,0,1,11,0.035317861,0.234334358,0.011080716,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.007519746
0.791666667,0.19941349,0.221356313,0.169811321,0.35799701,0.303009993,0,1,8,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.833333333,0.181231672,0.07658299,0.047169811,0.251121076,0.425968803,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.15483871,0.26406894,0.283018868,0.281763827,0.567816232,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.128445748,0.396478082,0.330188679,0.138266069,0.665676058,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.112023461,0.374747096,0.273584906,0.076233184,0.706881144,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.090909091,0.3431997,0.254716981,0.127802691,0.696082812,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.085630499,0.315099288,0.264150943,0.138266069,0.628094938,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.090909091,0.179393031,0.150943396,0.239910314,0.488921306,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.092668622,0.328212814,0.41509434,0.276532138,0.359867003,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.095601173,0.41183964,0.377358491,0.207772795,0.253599444,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.120234604,0.545073061,0.396226415,0.086696562,0.184316354,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.114956012,0.599625328,0.245283019,0.090433483,0.177664525,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.109090909,0.532633945,0.235849057,0.171150972,0.256702413,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.100879765,0.194979393,0.245283019,0.13303438,0.3697746,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.095601173,0.096815287,0.377358491,0.208520179,0.497736355,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.095601173,0.249306856,0.386792453,0.13303438,0.593684838,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.099653426,0.361980994,0.29245283,0.162182362,0.669449184,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.5,0.082697947,0.366804046,0.424528302,0.076980568,0.695089862,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.541666667,0.097360704,0.36568003,0.537735849,0.2877429,0.661577798,1,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.583333333,0.112609971,0.280029974,0.358490566,0.274289985,0.6006753,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.625,0.129618769,0.127313601,0.462264151,0.23916293,0.492298548,0,1,2,0.059535822,0.234334358,0.019006366,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012676144
0.666666667,0.143108504,0.28707381,0.613207547,0.295216741,0.416548637,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.708333333,0.153665689,0.320794305,0.594339623,0.088938714,0.364672191,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.75,0.149560117,0.422255526,0.518867925,0.128550075,0.346758469,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.791666667,0.13372434,0.413338329,0.405660377,0.171898356,0.418677391,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.127859238,0.256425628,0.481132075,0.250373692,0.541128443,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.117302053,0.075533908,0.320754717,0.189835575,0.68925628,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.106744868,0.154065193,0.264150943,0.144245142,0.794633105,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.086217009,0.315623829,0.264150943,0.107623318,0.841582781,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.078005865,0.4250281,0.141509434,0.226457399,0.819456857,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.080351906,0.324316223,0.245283019,0.210762332,0.734959331,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.107917888,0.215586362,0.320754717,0.195067265,0.626576308,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.116715542,0.189733983,0.141509434,0.161434978,0.534157014,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.105571848,0.298089172,0.169811321,0.315396114,0.444004387,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.119648094,0.376320719,0.08490566,0.159192825,0.375322475,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.127272727,0.319595354,0.132075472,0.032884903,0.345604229,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.15601173,0.171749719,0.066037736,0.055306428,0.358140854,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.167155425,0.215436493,0.198113208,0.118086697,0.414338008,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.147800587,0.094717123,0.075471698,0.176382661,0.502498172,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.127272727,0.101086549,0.094339623,0.210762332,0.582017674,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.123753665,0.263469464,0.169811321,0.111360239,0.648314822,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.119648094,0.390483327,0.056603774,0.086696562,0.688691891,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.541666667,0.120821115,0.404571,0.226415094,0.097907324,0.687976902,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.583333333,0.112609971,0.387560884,0.216981132,0.085201794,0.640257474,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.625,0.127272727,0.201273885,0.216981132,0.189088191,0.573009266,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.666666667,0.129032258,0.126489322,0.216981132,0.366218236,0.480284789,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.708333333,0.136187683,0.209441738,0.264150943,0.15470852,0.377851687,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.75,0.141935484,0.262195579,0.150943396,0.124813154,0.327201867,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.791666667,0.141348973,0.188385163,0.20754717,0.118086697,0.341304568,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.137243402,0.232071937,0.169811321,0.133781764,0.427674872,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.121407625,0.10753091,0.198113208,0.225710015,0.524674809,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.099706745,0.024953166,0.160377358,0.207025411,0.619265011,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.085043988,0.174147621,0.08490566,0.131539611,0.692829594,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.084457478,0.37025103,0,0.065769806,0.735538255,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.07533991,0.386178003,0.047169811,0.037369208,0.743372058,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.085630499,0.343649307,0.037735849,0.047085202,0.712714725,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.093255132,0.201798426,0.113207547,0.071001495,0.644945884,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.103812317,0.073585613,0.08490566,0.149476831,0.547870695,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.109090909,0.243012364,0.009433962,0.136023916,0.440196773,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.141935484,0.29044586,0.169811321,0.165919283,0.35333902,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.131964809,0.289171974,0.122641509,0.082212257,0.317755301,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.124340176,0.360809292,0.103773585,0.206278027,0.33966058,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.120234604,0.251929562,0,0.134529148,0.41933077,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.112609971,0.068490071,0.094339623,0.103886398,0.519487582,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.11143695,0.201798426,0.160377358,0.152466368,0.610316751,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.086856838,0.329936306,0.216981132,0.144245142,0.677567717,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.541666667,0.100293255,0.370176096,0.301886792,0.074738416,0.709526833,0,1,4,0.102926337,0.234334358,0.033923959,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.021914689
0.583333333,0.083870968,0.352791308,0.188679245,0.051569507,0.702412869,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.625,0.08914956,0.336155864,0.179245283,0.236173393,0.652264458,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.666666667,0.097947214,0.193705508,0.216981132,0.134529148,0.586531678,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.708333333,0.077419355,0.180517048,0.283018868,0.173393124,0.487704539,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.75,0.097360704,0.203521918,0.264150943,0.180866966,0.413977998,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.791666667,0.08856305,0.225627576,0.29245283,0.053064275,0.379657021,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.833333333,0.08914956,0.101236418,0.264150943,0.2122571,0.398955348,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.080351906,0.089921319,0.179245283,0.184603886,0.469351694,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.107917888,0.121243912,0.169811321,0.148729447,0.547728235,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.109677419,0.2454852,0.188679245,0.198056801,0.632037534,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.093255132,0.319670288,0.254716981,0.160687593,0.693535111,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.094428153,0.355788685,0.122641509,0.06651719,0.724813038,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.065102639,0.296583671,0.150943396,0.038863976,0.720462349,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.061583578,0.21656051,0.188679245,0.125560538,0.682011665,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.080351906,0.131135257,0.198113208,0.17264574,0.608579088,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.069581445,0.18083041,0.160377358,0.187593423,0.500993806,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.092668622,0.25934807,0.179245283,0.121823617,0.422413793,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.090909091,0.268115399,0.283018868,0.104633782,0.360531019,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.109090909,0.338254028,0.320754717,0.206278027,0.343363435,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.108504399,0.307980517,0.367924528,0.088938714,0.368489085,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.132551319,0.124840764,0.349056604,0.110612855,0.434986595,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.111170354,0.041207126,0.367924528,0.307174888,0.52001149,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.085630499,0.197901836,0.433962264,0.11509716,0.585244762,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.541666667,0.092668622,0.259872611,0.320754717,0.153961136,0.641679601,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.583333333,0.086803519,0.354814537,0.320754717,0.112855007,0.66578897,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.625,0.069208211,0.31749719,0.320754717,0.078475336,0.647514014,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.666666667,0.065689149,0.27523417,0.254716981,0.087443946,0.620370371,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.708333333,0.06744868,0.168152866,0.301886792,0.364723468,0.551138234,1,1,12,0.057517659,0.234334358,0.018335298,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012246444
0.75,0.040469208,0.161558636,0.188679245,0.242899851,0.470356521,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.791666667,0.073900293,0.245035594,0.235849057,0.286995516,0.407506702,1,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.833333333,0.062170088,0.212663919,0.29245283,0.110612855,0.380098621,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.077899227,0.204618686,0.20754717,0.216741405,0.387758522,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.073900293,0.17362308,0.226415094,0.220478326,0.448132731,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.077419355,0.089171974,0.188679245,0.129297459,0.523035135,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.076832845,0.138254028,0.103773585,0.074738416,0.588765815,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.075073314,0.259423005,0.254716981,0.087443946,0.630156154,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.063929619,0.2772574,0.301886792,0.078475336,0.659552702,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.055718475,0.265118022,0.216981132,0.071748879,0.659822081,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.06744868,0.176095916,0.367924528,0.059043348,0.643248842,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.06686217,0.079430498,0.424528302,0.156950673,0.582063402,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.123753665,0.113225927,0.358490566,0.198804185,0.504572003,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.129032258,0.197751967,0.424528302,0.2122571,0.416483148,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.13313783,0.201873361,0.509433962,0.112855007,0.33690025,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.109090909,0.237991757,0.405660377,0.082212257,0.309975039,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.11085044,0.086024728,0.41509434,0.247384155,0.329253092,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.131378299,0.082952417,0.481132075,0.1367713,0.376249086,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.106744868,0.113001124,0.198113208,0.196562033,0.440842387,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.541666667,0.102852573,0.15835008,0.075471698,0.166666667,0.530795823,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.583333333,0.080351906,0.239640315,0.339622642,0.302690583,0.594134233,1,1,12,0.057517659,0.234334358,0.018335298,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.012246444
0.625,0.08739003,0.318096665,0.122641509,0.081464873,0.646853393,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.666666667,0.085630499,0.322667666,0.169811321,0.112107623,0.647757738,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.708333333,0.121994135,0.248332709,0.235849057,0.11509716,0.617170363,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.75,0.130791789,0.166579243,0.226415094,0.352765321,0.535211605,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.791666667,0.097360704,0.201648557,0.264150943,0.233931241,0.442752149,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.833333333,0.093255132,0.244361184,0.150943396,0.094170404,0.38578164,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.080351906,0.221356313,0.056603774,0.06651719,0.33983585,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.094428153,0.142825028,0,0.184603886,0.339673662,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.107331378,0.043162233,0,0.127802691,0.387515023,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.101466276,0.089396778,0.08490566,0.206278027,0.459091344,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.095601173,0.220831772,0.20754717,0.159940209,0.524221133,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.103225807,0.274709629,0.150943396,0.263826607,0.581945816,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.104772061,0.295929698,0.216981132,0.051569507,0.617269505,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.116129032,0.295841139,0.028301887,0.023168909,0.622277879,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.106744868,0.214837018,0.169811321,0.059790732,0.587506248,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.147800587,0.063919071,0.103773585,0.149476831,0.532578514,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.141348973,0.075458973,0.160377358,0.109865471,0.458023036,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0.127272727,0.208242788,0.160377358,0.170403587,0.373937838,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.127272727,0.199400524,0.179245283,0.295216741,0.308322751,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.128445748,0.213937804,0.150943396,0.070254111,0.268696204,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.138043189,0.147314282,0.028301887,0.115844544,0.291311236,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.5,0.145454546,0.112176845,0.103773585,0.161434978,0.343716194,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.541666667,0.140762463,0.063769202,0.132075472,0.148729447,0.425438597,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.583333333,0.158357771,0.189359311,0.216981132,0.177877429,0.508641325,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.625,0.136656892,0.309254402,0.283018868,0.16367713,0.580064437,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.666666667,0.13431085,0.372349194,0.188679245,0.052316891,0.631684775,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.708333333,0.129032258,0.331509929,0.113207547,0.038863976,0.644864565,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.75,0.117302053,0.239040839,0.160377358,0.113602392,0.613792076,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.791666667,0.114956012,0.208017984,0.169811321,0.284005979,0.539012665,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.833333333,0.106051719,0.285057393,0.235849057,0.144245142,0.449157411,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.104398827,0.288122892,0.367924528,0.112855007,0.365234467,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.110530526,0.273040635,0.198113208,0.074738416,0.31667137,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.958333333,0.13431085,0.188010491,0.179245283,0.046337818,0.302781501,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
1,0.128445748,0.077107531,0.29245283,0.067264574,0.346758469,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.041666667,0.136656892,0.080929187,0.132075472,0.174887892,0.400980669,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.083333333,0.13431085,0.174222555,0.018867925,0.196562033,0.469099565,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.125,0.107917888,0.285425253,0.283018868,0.122571001,0.529227308,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.166666667,0.09032258,0.309329337,0.235849057,0.120328849,0.584163156,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.208333333,0.104398827,0.342150618,0.264150943,0.111360239,0.606050985,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.25,0.099706745,0.262869989,0.188679245,0.065022422,0.589210251,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.291666667,0.115542522,0.205320345,0.150943396,0.180866966,0.534621429,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.333333333,0,0.117197452,0.283018868,0.294469357,0.446251352,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.375,0.08856305,0.161408767,0.122641509,0.171898356,0.347184987,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.416666667,0.08973607,0.203746722,0.188679245,0.207772795,0.268461032,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.458333333,0.09032258,0.215061821,0.226415094,0.044843049,0.222484831,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.5,0.090909091,0.115998501,0.264150943,0.046337818,0.233243968,0,1,1,0.076690212,0.234334358,0.024790608,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.016328592
0.541666667,0.078005865,0.009816411,0.301886792,0.119581465,0.285634495,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.583333333,0.079765396,0.079355564,0.264150943,0.353512706,0.369079535,0,1,3,0.124117053,0.234334358,0.041566566,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.026426537
0.625,0.082697947,0.245784938,0.29245283,0.140508221,0.473078642,0,1,7,0.211907164,0.234334358,0.076036139,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.045118478
0.666666667,0.075073314,0.333383289,0.198113208,0.226457399,0.582886506,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.708333333,0.093841642,0.405320345,0.226415094,0.139013453,0.661863271,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.75,0.117888563,0.370775571,0.188679245,0.17264574,0.680294906,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.791666667,0.124340176,0.345822405,0.216981132,0.098654709,0.638628239,0,1,5,0.115035318,0.234334358,0.038261252,0.985981308,0.050602979,0.949397021,0.194271482,0.212916246,0.024492888
0.833333333,0.119648094,0.22315474,0.235849057,0.273542601,0.548592493,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.875,0.114369501,0.218733608,0.20754717,0.208520179,0.425379803,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
0.916666667,0.139002933,0.313450731,0.226415094,0.375186846,0.325625559,0,0,0,0,0,0,0,0,0.949397021,0.194271482,0,0
