hour,current_dir,wave_height,water_temp,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.125,0.104675926,0.009970675,0.546644814,0.076595745,0.214499253,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.061041667,0.017008798,0.540291691,0.038297872,0.197309417,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.050231481,0.011730206,0.542225251,0.021276596,0.06651719,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.427962963,0.013489736,0.533551856,0.076595745,0.185351271,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.546921296,0.030498533,0.559737772,0.089361702,0.242152466,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.802337963,0.030498533,0.583934885,0.080851064,0.364723468,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.585856481,0.020527859,0.588133471,0.046808511,0.15470852,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.566319444,0.038123167,0.567582499,0.029787234,0.192825112,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.540717593,0.045747801,0.560234973,0.021276596,0.056801196,0,1,1,0.088531187,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.037585675
0.5,0.536597222,0.055131965,0.541562316,0.05106383,0.178624813,0,1,1,0.088531187,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.037585675
0.541666667,0.523106061,0.052945881,0.546559436,0.076595745,0.322122571,0,1,12,0.044265594,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.018792838
0.583333333,0.331828704,0.062170088,0.542335739,0.10212766,0.453662182,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.166828704,0.076832845,0.540236447,0.059574468,0.204035874,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.132777778,0.120234604,0.595480996,0.042553191,0.091928251,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.134861111,0.178885631,0.617413082,0.021276596,0.043348281,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.141203704,0.185337243,0.595591485,0.059574468,0.405082212,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.511388889,0.15723807,0.594411261,0.085106383,0.246636771,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.637013889,0.116129032,0.610673247,0.080851064,0.220478326,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.563865741,0.081524926,0.604485857,0.068085106,0.221973094,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.573611111,0.056891495,0.585481733,0.046808511,0.32735426,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.547407407,0.039882698,0.573438421,0.017021277,0.059790732,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.557523148,0.02111437,0.557251768,0.038297872,0.207025411,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.518611111,0.01263663,0.554986742,0.080851064,0.367713004,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.281435185,0.015249267,0.552997938,0.072340426,0.376681614,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.143819444,0.02228739,0.545153211,0.110638298,0.379671151,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.106712963,0.031671554,0.549683265,0.063829787,0.130792227,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.078518519,0.048093841,0.546092369,0.008510638,0.020179372,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.070208333,0.064516129,0.546258103,0.05106383,0.186098655,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.500601852,0.072140762,0.53979449,0.076595745,0.334828102,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.795416667,0.053958945,0.544600766,0.085106383,0.488041854,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.652453704,0.045747801,0.549186064,0.063829787,0.295216741,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.599699074,0.052199414,0.545926635,0.034042553,0.254857997,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.575162037,0.048093841,0.567140542,0.021276596,0.03961136,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.548680556,0.035777126,0.57051046,0.025531915,0.079970105,0,1,1,0.088531187,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.037585675
0.541666667,0.551273148,0.050439883,0.545484679,0.055319149,0.224215247,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.48474537,0.074486803,0.54902033,0.089361702,0.511210762,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.245138889,0.084457478,0.544269299,0.085106383,0.245142003,0,1,4,0.034205231,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.014521738
0.666666667,0.155580808,0.085577179,0.574402689,0.059574468,0.294469357,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.125631313,0.151479606,0.583623507,0.017021277,0.053811659,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.140902778,0.163636364,0.612662051,0.059574468,0.266068759,0,1,6,0.040241449,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.017084398
0.791666667,0.301689815,0.140175953,0.623931939,0.076595745,0.23019432,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.733518519,0.13431085,0.623766205,0.076595745,0.443198804,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.584699074,0.094428153,0.616860637,0.089361702,0.515695067,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.571550926,0.048680352,0.610065557,0.055319149,0.325112108,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.564722222,0.04457478,0.5797363,0.017021277,0.038116592,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.545694444,0.028739003,0.577581762,0.025531915,0.082959641,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.552337963,0.011143695,0.560897908,0.063829787,0.303437967,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.443981481,0.014076246,0.556699322,0.072340426,0.275784753,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.199652778,0.025806452,0.548688863,0.093617021,0.234678625,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.111689815,0.075073314,0.551893047,0.076595745,0.353512706,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.094074074,0.075073314,0.557748969,0.029787234,0.12406577,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.056851852,0.092082111,0.551561579,0.034042553,0.070254111,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.051319444,0.099706745,0.550788156,0.038297872,0.127055306,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.209768519,0.078592376,0.563383913,0.085106383,0.262331839,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.813819444,0.062170088,0.574322333,0.05106383,0.272047833,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.593726852,0.080938416,0.576642605,0.068085106,0.322122571,0,1,12,0.044265594,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.018792838
0.458333333,0.563194444,0.053372434,0.579460077,0.025531915,0.063527653,0,1,1,0.088531187,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.037585675
0.5,0.557222222,0.04398827,0.57476429,0.017021277,0.038863976,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.538703704,0.057478006,0.578907631,0.046808511,0.215994021,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.541388889,0.060997068,0.552445492,0.068085106,0.146487294,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.38787037,0.063929619,0.568134944,0.072340426,0.298206278,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.176273148,0.063929619,0.547362994,0.072340426,0.343049327,1,1,4,0.034205231,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.014521738
0.708333333,0.12712963,0.076832845,0.575648203,0.034042553,0.092675635,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.09662037,0.093255132,0.58459782,0.017021277,0.067264574,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.145046296,0.09032258,0.636859164,0.068085106,0.207772795,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.685833333,0.082697947,0.654205952,0.063829787,0.196562033,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.62790404,0.036310317,0.63111373,0.068085106,0.291479821,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.587708333,0.020527859,0.611778138,0.072340426,0.365470852,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.569837963,0.008797654,0.596420154,0.021276596,0.05754858,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.556851852,0.014076246,0.570399971,0.012765957,0.026158445,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.516527778,0.017595308,0.584487331,0.034042553,0.22122571,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.529768519,0.013489736,0.565151739,0.055319149,0.177130045,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.326759259,0.033431085,0.565648939,0.080851064,0.423766816,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.160648148,0.056891495,0.560400707,0.068085106,0.365470852,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.131041667,0.063929619,0.565206983,0.055319149,0.35426009,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.082106481,0.06744868,0.555373453,0.017021277,0.088938714,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.067777778,0.082697947,0.551119623,0.029787234,0.077727952,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.550176768,0.06446281,0.587962715,0.05106383,0.197309417,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.661180556,0.074486803,0.615479523,0.068085106,0.217488789,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.274074074,0.06627566,0.626086477,0.068085106,0.284005979,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.558217593,0.049266862,0.61034178,0.034042553,0.209267564,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.564537037,0.051026393,0.597801267,0.012765957,0.044095665,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.543981481,0.026979472,0.61895993,0.021276596,0.028400598,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.546944444,0.045161291,0.577471273,0.046808511,0.277279522,0,1,12,0.044265594,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.018792838
0.625,0.516921296,0.054545455,0.573935622,0.063829787,0.340059791,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.274050926,0.077419355,0.562389511,0.068085106,0.355007474,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.170601852,0.068621701,0.574709046,0.05106383,0.351270553,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.145902778,0.086217009,0.615755745,0.025531915,0.146487294,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.16912037,0.112609971,0.651719947,0.021276596,0.068759342,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.135959596,0.125246601,0.649615632,0.059574468,0.185351271,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.731689815,0.120234604,0.643819977,0.063829787,0.235426009,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.616597222,0.13313783,0.645808781,0.068085106,0.289985052,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.58912037,0.167155425,0.64337802,0.029787234,0.087443946,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.580486111,0.148387097,0.619567619,0.017021277,0.038116592,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.546319444,0.136070381,0.5802335,0.025531915,0.047085202,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.524837963,0.13431085,0.598629935,0.046808511,0.26083707,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.511574074,0.129618769,0.602883766,0.046808511,0.227204783,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.351296296,0.172434018,0.586476135,0.072340426,0.252615845,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.210606061,0.232098107,0.583924841,0.046808511,0.272795217,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.164837963,0.285630498,0.587470537,0.029787234,0.059790732,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.113055556,0.314956012,0.559351061,0.008510638,0.032884903,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.144282407,0.315542522,0.585757955,0.038297872,0.171150972,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.256527778,0.256304986,0.64033957,0.046808511,0.139760837,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.454375,0.217008797,0.661608721,0.038297872,0.185351271,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.629560185,0.204692082,0.626528432,0.05106383,0.295964126,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.557291667,0.182991202,0.638792722,0.034042553,0.126307922,0,1,1,0.088531187,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.037585675
0.541666667,0.559282408,0.175366569,0.641168238,0.012765957,0.045590433,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.547037037,0.181818182,0.621059222,0.012765957,0.120328849,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.536439394,0.183471074,0.603451278,0.029787234,0.058295964,0,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.666666667,0.458356481,0.197067449,0.577139805,0.068085106,0.284005979,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.237152778,0.209970674,0.570786683,0.059574468,0.235426009,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.165717593,0.196480939,0.604375369,0.038297872,0.130044843,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.174191919,0.197547321,0.654979376,0.017021277,0.055306428,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.156458333,0.202932551,0.67155274,0.025531915,0.11509716,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.324671717,0.202026127,0.662814057,0.042553191,0.197309417,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.757291667,0.187683285,0.667851356,0.046808511,0.187593423,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.633518519,0.187683285,0.674370212,0.038297872,0.198056801,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.593425926,0.208797654,0.667630377,0.021276596,0.086696562,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.576111111,0.195307918,0.636859164,0.012765957,0.087443946,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.578310185,0.214076247,0.604430613,0.004255319,0.01793722,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.533356481,0.217595308,0.598298468,0.017021277,0.050822123,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.49280303,0.242975207,0.622254514,0.034042553,0.202541106,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.348101852,0.248093842,0.611778138,0.059574468,0.128550075,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.201111111,0.263929619,0.618517973,0.046808511,0.139760837,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.122337963,0.255131965,0.595867708,0.021276596,0.129297459,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.060300926,0.243401759,0.596475398,0.017021277,0.103886398,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.740601852,0.249853372,0.623158515,0.034042553,0.100896861,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.969652778,0.228739003,0.670226871,0.029787234,0.153961136,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.632986111,0.192961877,0.67094505,0.038297872,0.096412556,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.523726852,0.190615836,0.666967443,0.046808511,0.123318386,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.54375,0.214076247,0.655089865,0.034042553,0.140508221,0,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.583333333,0.580162037,0.214076247,0.627964791,0.034042553,0.055306428,1,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.625,0.549166667,0.194134897,0.613324986,0.008510638,0.05754858,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.527430556,0.195307918,0.648902475,0.034042553,0.144992526,0,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.708333333,0.436296296,0.205278593,0.616860637,0.046808511,0.177130045,1,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.75,0.257986111,0.194134897,0.612220094,0.042553191,0.112855007,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.196412037,0.175366569,0.63415218,0.042553191,0.109118087,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.197314815,0.171847508,0.701771509,0.017021277,0.117339312,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.168402778,0.19941349,0.721549058,0.012765957,0.05754858,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.500606061,0.187310051,0.722357637,0.025531915,0.054559043,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.677569444,0.148387097,0.712986152,0.05106383,0.094917788,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.640069444,0.144281525,0.698898792,0.034042553,0.198804185,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.592430556,0.139589443,0.685805834,0.029787234,0.109865471,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.577847222,0.118475073,0.647742339,0.025531915,0.081464873,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.57849537,0.115542522,0.625368297,0.012765957,0.081464873,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.569490741,0.124340176,0.616584414,0.017021277,0.053811659,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.461296296,0.13372434,0.604430613,0.046808511,0.247384155,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.30275,0.131260997,0.606319977,0.055319149,0.260089686,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.19474537,0.139002933,0.602552299,0.038297872,0.138266069,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.122546296,0.127272727,0.589735563,0.038297872,0.1367713,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.440625,0.134897361,0.611336182,0.021276596,0.053064275,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.659467593,0.131964809,0.632163377,0.025531915,0.073243647,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.193865741,0.121407625,0.662934591,0.029787234,0.12406577,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.453773148,0.106744868,0.674425457,0.034042553,0.165919283,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.54709596,0.097733937,0.659680184,0.05106383,0.18161435,0,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.583333333,0.563703704,0.091495601,0.641610194,0.038297872,0.10612855,0,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.625,0.580347222,0.099120234,0.658017826,0.021276596,0.054559043,0,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.666666667,0.578125,0.104985338,0.633157778,0.012765957,0.022421525,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.50709596,0.100293255,0.650941501,0.029787234,0.060538117,0,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.75,0.465810185,0.098533724,0.663984237,0.046808511,0.17264574,0,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.791666667,0.29162037,0.096774194,0.653874484,0.038297872,0.225710015,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.230671296,0.085630499,0.673099587,0.05106383,0.376681614,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.232013889,0.08914956,0.683540807,0.034042553,0.054559043,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.20150463,0.083870968,0.695805097,0.012765957,0.054559043,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.467152778,0.064516129,0.697683412,0.025531915,0.124813154,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.672777778,0.052199414,0.691717001,0.034042553,0.081464873,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.651111111,0.04457478,0.680110623,0.046808511,0.301195815,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.617337963,0.046334311,0.670005893,0.025531915,0.104633782,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.59650463,0.034017595,0.654205952,0.025531915,0.063527653,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.584189815,0.028152493,0.635643783,0.008510638,0.03064275,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.587361111,0.026979472,0.633820713,0.012765957,0.058295964,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.526435185,0.057478006,0.610231291,0.025531915,0.07922272,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.445300926,0.085630499,0.603712434,0.038297872,0.109118087,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.292685185,0.076832845,0.602828521,0.05106383,0.195814649,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.157986111,0.074486803,0.595260018,0.038297872,0.091180867,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.217083333,0.082111437,0.621777402,0.029787234,0.102391629,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.863449074,0.085630499,0.632384355,0.017021277,0.062032885,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.879166667,0.076832845,0.659675162,0.034042553,0.120328849,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.210753968,0.058064516,0.684337907,0.046808511,0.144245142,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.568055556,0.047507331,0.672215675,0.046808511,0.202541106,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.625,0.571273148,0.06744868,0.664757661,0.05106383,0.261584454,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.563564815,0.059237537,0.686744992,0.034042553,0.089686099,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.587685185,0.055718475,0.648405274,0.008510638,0.02690583,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.521875,0.058651026,0.679618445,0.017021277,0.045590433,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.495486111,0.049853372,0.671276517,0.038297872,0.173393124,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.340555556,0.06686217,0.654261197,0.068085106,0.165919283,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.224143519,0.04457478,0.673265321,0.046808511,0.274289985,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.203796296,0.040469208,0.672933854,0.042553191,0.179372197,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.143484848,0.036950147,0.664622061,0.021276596,0.050074738,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.216018519,0.033431085,0.67033736,0.029787234,0.159940209,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.720462963,0.04398827,0.674149234,0.034042553,0.127055306,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
